  PMO Teste       
     CUSTO MARGINAL DE DEMANDA - MEDIA PATAMARES           SUBMERCADO:SUDESTE                            

     ANO: 2024
                   1          2          3          4          5          6          7          8          9         10         11         12      MEDIA 
  1782          0.00       0.00       0.00       0.00       0.00       0.00       0.00      46.35      13.33      30.00       5.74       0.20      13.66
  1783          0.00       0.00       0.00       0.00       0.00       0.00      73.63      87.72     102.05      94.72      80.89     108.92      78.28
  1784          0.00       0.00       0.00       0.00       0.00      34.07      57.76      52.90      46.53      34.99      55.17       7.79      41.32
  1785          0.00       0.00       0.00       0.00       0.00       0.00       0.00      33.15      37.58      23.49      38.84      73.97      29.58
  1786          0.00       0.00       0.00       0.00       0.00       0.00       0.00      39.97      27.28      24.93      68.19      23.55      26.28
  1787          0.00       0.00       0.00       0.00       0.00      25.94      39.68      39.84      46.01      60.50       5.32       5.14      31.77
  1788          0.00       0.00       0.00       0.00       0.00      37.72      40.81      46.03      40.24      35.35      50.33       0.00      35.78
  1789          0.00       0.00       0.00       0.00       0.00       0.00      57.36      47.22      38.53      74.17      74.58      22.98      44.98
  1790          0.00       0.00       0.00       0.00       0.00      29.53      47.05      62.58      66.04      32.69      48.63      67.35      50.55
  1791          0.00       0.00       0.00       0.00       0.00       0.00      30.20      20.70      16.64      41.66       9.70      21.43      20.05
  1792          0.00       0.00       0.00       0.00       0.00       0.00      55.78      61.13      68.89      73.06     156.17      67.96      69.00
  1793          0.00       0.00       0.00       0.00       0.00       0.00      36.06      77.51      69.02      47.51      22.74      82.53      47.91
  1794          0.00       0.00       0.00       0.00       0.00       0.00       0.00       8.38      10.04      21.63       0.78       0.00       5.83
  1795          0.00       0.00       0.00       0.00       0.00       0.00      52.04      41.68      31.93       5.01       7.37       9.41      21.06
  1796          0.00       0.00       0.00       0.00       0.00      40.35      47.47      33.91      30.22      29.10      25.29      15.95      31.76
  1797          0.00       0.00       0.00       0.00       0.00      44.56      41.47      60.48      47.08      82.18      26.72      24.45      46.70
  1798          0.00       0.00       0.00       0.00       0.00       0.00      46.14      59.43      42.15      22.02       2.89       9.55      26.03
  1799          0.00       0.00       0.00       0.00       0.00      38.10      69.43     102.57     113.30      94.79     111.33     125.74      93.61
  1800          0.00       0.00       0.00       0.00       0.00      39.29      51.60      45.95      68.58      34.72      30.88       8.82      39.98
  1801          0.00       0.00       0.00       0.00       0.00       0.00      40.91      34.31      30.55      16.34      50.59      18.92      27.37
  1802          0.00       0.00       0.00       0.00       0.00       0.00      45.16      46.60      52.86      35.63      52.23      26.26      36.96
  1803          0.00       0.00       0.00       0.00       0.00       0.00      52.95      47.95      99.99     102.34     108.49      69.09      68.69
  1804          0.00       0.00       0.00       0.00       0.00       0.00      40.27      44.07      39.71      66.66     105.70      96.01      56.06
  1805          0.00       0.00       0.00       0.00       0.00      18.40      44.80      43.55      60.58      82.25      62.82      65.20      53.94
  1806          0.00       0.00       0.00       0.00       0.00      24.60       0.00      13.93      10.12      10.04       4.95       0.22       9.12
  1807          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       2.92       1.77       0.17       2.42       1.04
  1808          0.00       0.00       0.00       0.00       0.00      38.56      63.70      48.31      69.28      87.11     105.66      90.83      71.92
  1809          0.00       0.00       0.00       0.00       0.00       0.00      53.45      41.19      40.79      35.29      27.15      11.09      29.85
  1810          0.00       0.00       0.00       0.00       0.00      36.37      39.25      51.23      52.49      56.50      60.41      99.07      56.47
  1811          0.00       0.00       0.00       0.00       0.00       0.00      46.00      39.91      50.48      53.03     112.30      71.98      53.39
  1812          0.00       0.00       0.00       0.00       0.00      43.52      61.98      44.37      45.44      38.82      50.50      41.91      46.65
  1813          0.00       0.00       0.00       0.00       0.00       0.00      45.98      69.12      99.41      90.88     150.19     120.09      82.24
  1814          0.00       0.00       0.00       0.00       0.00      16.80      51.85      54.03      62.48      88.60      96.80      27.26      56.83
  1815          0.00       0.00       0.00       0.00       0.00      38.59      42.62      52.66      46.11      36.67      48.00      94.56      51.32
  1816          0.00       0.00       0.00       0.00       0.00       0.00       0.00      36.81      66.85      41.02      39.14      28.57      30.34
  1817          0.00       0.00       0.00       0.00       0.00       0.00      20.38       8.90       9.42       3.49       4.32       0.69       6.74
  1818          0.00       0.00       0.00       0.00       0.00      35.15      43.79      70.03      76.11     104.06     100.07      84.56      73.39
  1819          0.00       0.00       0.00       0.00       0.00      15.05      36.30      45.21      41.49      70.31      26.52       0.00      33.55
  1820          0.00       0.00       0.00       0.00       0.00       0.00      39.74      40.69      68.99     156.78     146.38     136.13      84.10
  1821          0.00       0.00       0.00       0.00       0.00       0.00      63.02      67.38      49.50      63.84     100.04     102.13      63.70
  1822          0.00       0.00       0.00       0.00       0.00       0.00      36.62      41.50      26.87      15.21      36.81      25.63      26.09
  1823          0.00       0.00       0.00       0.00       0.00       0.00      42.75      40.99      43.12      77.21      79.71      51.91      47.96
  1824          0.00       0.00       0.00       0.00       0.00      43.33      49.94      47.78      64.58       3.03       0.20       0.00      29.84
  1825          0.00       0.00       0.00       0.00       0.00       0.00      66.22      47.81      98.93      90.43      68.33      15.21      55.27
  1826          0.00       0.00       0.00       0.00       0.00       0.00      54.28      42.86      71.67      94.59     100.13       7.94      53.07
  1827          0.00       0.00       0.00       0.00       0.00       0.00      25.42      23.60      35.09       3.47       0.28       4.09      13.14
  1828          0.00       0.00       0.00       0.00       0.00       0.00      56.73      72.94      53.65      60.84      84.48       0.57      47.03
